n	"@Xena:
Meine Güte, wenn ich diese Listen für angebliche Privilegien von Heterosexuellen ernst nehmen soll, dann muß ich wohl in Zukunft auch Bücher wie: ""Warum Frauen nicht einparken und Männer keine Gefühle zeigen können"" ernst nehmen. Das bewegt sich auf demselben Niveau. Die Schreiber_innen Deiner Listen haben auch nur ein Stereotyp von Heterosexualität im Kopf, welches so nicht exisitiert - oder nur in Ausnahmefällen, bzw. in den Medien.
""Hat Dir schon mal irgendwer auf der Straße „Scheiß Weißer“, „Du Schwanzträger“ oder „Scheiß Hete“ nachgerufen?""
""Scheiß Weißer"": Ja. ""Du Schwanzträger"": Nicht wortwörtlich, aber Diskriminierungen und Beleidigungen aufgrund meines Geschlechts sind nahezu an der Tagesordnung. Von Menschen jeglichem Geschlechts in den unterschiedlichsten Bereichen. ""Scheiß Hete"": Zu mir noch nicht persönlich, aber ich habe es oft genug erlebt, das genau dieses, mit genau diesem gewissen Unterton über Heterosexuelle gesagt wurde.
@Xena 2:
Müßte natürlich ""Tag gegen..."" heißen. Sorry, mein Fehler.
Ansonsten: Die ""Folie"", von der Du sprichst, in keine, die nur auf der sexuellen Orientierung beruht, sondern eine, die auf viel tieferen und weiterführenden Rollenbildern basiert. Die sexuelle Ausrichtung ist nur ein Teil davon. Stelle die Norm ernsthaft in Frage und mensch steht vor der Tür. Da gibt es dann keine Privilegien mehr. Da hilft weiß und heterosexuell gar nichts und männlichen Geschlechts zu sein am allerwenigsten. Ich kenne jede Menge Schwule und Lesben, die mit weitaus mehr Privilegien ausgestattet sind, als ich oder andere.
Tut mir leid, aber auch hier hilft Schubladendenken nicht weiter."
n	"Hat Dir schon mal irgendwer auf der Straße „Scheiß Weißer“, „Du Schwanzträger“ oder „Scheiß Hete“ nachgerufen?
@Xena
Ob und wem was nachgerufen wird, hängt doch ganz allein vom Kontext ab. Mir ist schon einmal etwas wie ""Scheiß Hete!"" nachgerufen worden, spät abends vor einem Schwulenclub. Etwas wie ""Schwanzträger"" kann ich ohne weiteres im www nachgerufen bekommen.
Sich nicht mit Dingen auseinandersetzen zu müssen ist bereits ein Vorteil.
Niemand kann für ein anderes Individuum oder eine Gruppe sicher feststellen, womit es oder sie sich auseinandersetzen müssen. Die Implikation, Heteros hätten sich nicht mit Zugehörigkeiten und Ausschlüssen bzw. mit der Akzeptanz ihrer Person und Sexualität zu befassen, ist daher unzulässig, siehe EP.
Und dieser ist nicht gesellschafts- oder gruppenkonstituierend.
@Xena
""Die Heteros"", um die es im EP geht, ist gruppenkonstruierend.
dass “wir” (ich ordne mich jetzt mal bei den hetero-frauen ein, ohne das näher auszuführen) mit unseren sehnsüchten und bedürfnissen von gesellschaft und medien in einer form bedient werden, die mit PRIVILEGIERT sehr gut bezeichnet wird.
@Xena
Heterofrauen werden von den Medien ständig immensen Normierungen ausgesetzt. Empfindest du das als Privileg?
die spielfilme im fernsehen sind so gestaltet, dass ich mich mit den protagonisten und den geschichten einigermaßen identifizieren kann: frau trifft traummann, dann happy end.
Gut, dann hab ich keine Fragen mehr dazu."
n	""" Und damit würden wir Männer vielleicht auch auf einem sicheren, weil reflektierten Weg zum echten Feminismus""
Fehlt da nicht noch was?
Was ist denn ""echter"" Feminismus?
Wenn Feminismus bedeutet: Gleiche Rechte und Pflichten für beide Geschlechter dann bin ich auch Feminist. Ganz klar. Obwohl ich mich vielleicht nie so nennen würde.
Aber die meisten Männerrechtler haben genau dieselbe Position.
Gleiche Rechte und Pflichten und nicht mehr oder weniger.
Alles Andere ist Rosinenpickerei und zwar auf beiden Seiten"
p	"Wie enttäuschend.
Kannst wohl kein wirkliches Contra geschweige den Pluralität ertragen, wenn es nicht in dein indoktriniertes Weltbild passt.
Habe mich durch einiges Geschreibsel von deinereiner in den letzten Tagen hindurch gequält, und uha, Kindergarten wäre noch ein Lob...
Deine Häme, unbegründete Arroganz samt dazu gehörigen mehr als beschränkten Horizont, ...geschenkt, da in deinen Kreisen ein mittlerweile bekanntes Merkmal...
Leyenesk wäre vielleicht passend :lol:
Nun ja, wenn Du nicht einmal feministische Pseudoeier in der Buks hast, bekanntlich und anscheinend ist das männliche ja das erstrebenswerteste überhaupt, sonst würdest Du dies ja nicht so krampfhaft imitieren wollen, werde glücklich in deiner kleinen begrenzten Welt von frustrierten #schicksen.
Werde mich zum Amusement ab und zu einklinken...
tada..
Mädels wie Du wären ohne Fempering© wohl wo....;)"
n	"wir haben nicht Xena als Feminismus-Nazis bezeichnet, ich möchte dich bitten bei den Fakten zu bleiben.
Wir haben über Frauen gesprochen, die sich wie Feminazis aufführen. Der Begriff ist nicht neu, es gibt solche Frauen, die, wie wir finden, für die Sache der Frauen kontraproduktiv sind und darüber haben wir gesprochen.
Der Auslöser war ein Beitrag von diesem Blog, aber es ging dabei auch in erster Linie um die Doppelmoral, die manche Menschen leben, ganz nach dem Motto ""Wasser predigen, Wein saufen"".
In diesem Fall war es so, dass die Schreiberin in einem anderen Blog dafür eintritt, dass man auf seine Sprache achten und sich gut überlegen muss, was man sagt, dann aber quasi im gleichen Atemzug ein Produkt mit ""Sexistischer Kackscheiße"" betitelt, weil es nicht gefällt.
Ob das Getränk bzw. die Aufmachung tatsächlich sexistisch ist oder nicht, ist dabei irrelevant, es geht um die Wortwahl.
Und daraus abgeleitet ging es dann eben auch um Feminazis."
n	"@ Xena
Mach doch ein eigenes Frauen-Wiki, oder schließ dich einem Wiki an, das dir gefällt!
Das ""große Wikipedia""-Projekt ist allerdings auf Konsens ausgerichtet und hat sich für Dudendeutsch entschieden. Deine Bemühung um neue, geschlechtergerechte Sprachformen sind insofern eindeutig als Vandalismus zu werten.
Sorry, so ist das halt, wenn frau die Minderheit stellt. Ich bin mir allerdings nicht einmal sicher, ob deine Vorliebe für die Groß-I-Schreibweise - erstens noch up to date ist, denn der neueste genderorientierte Sprachschrei besteht doch in der _Unterstrichschreibweise für Autor_innen, zweitens gibt es jede Menge nicht-feministisch orientierter Frauen, und die legen i.d.R. keinen großen Wert auf neuartige Schreibweisen.
Im Übrigen halte ich es für daneben, das ist aber meine persönliche Meinung, und zwar generell für daneben, Wikipedia zur Plattform weltanschaulicher Kämpfe zu machen.
Echt jezz."
hs	"Fotzenweib, was soll das eigentlich mit Deinem mädchenhaften Rumgeflenne ""Buhhhh!!! Da sind gar keine Frauen in meiner pööösen patriarchalischen Piratenpartei!!!"" Was ist denn mit Xena? Zählt die nicht? Oder bist Du nur neidisch, weil sie halbwegs ansehnlich und fickbar ist.....im Gegensatz zu vertrockneten Genderfotzen, wie Dir?
Fotzenweib, merke Dir bitte eines: Frauen kommen entweder durch ihr Aussehen oder ihre Fähigkeiten nach oben. Ist beides nicht vorhanden - wie bei dir in eindrucksvoller Weise - ist alles zwecklos. Ist übrigens bei Männern auch so, mit dem Unterschied, dass bei denen das Aussehen als Karrieregrund wegfällt."
n	"Ich meine stellen wir uns das umgekehrt vor:
Männer würden sich Cremes ins Gesicht klatschen, die aus weiblichen Genitalien hergestellt wird???
Da würden doch einige hier Amok laufen und zeter und mordio schreien...zu recht!!
Aber andersrum soll das normal sein??
Darum geht es Männerechtlern. Das das aufhört. Aber dazu muss erstmal aufgeklärt werden wozu bei Jungs beschnitten wird, damit manche eitle alte Frau sich besser fühlt.
Als ich das zum ersten Mal gehört habe wurde ich sofort Männerrechtlerin.
Und was ist mit euch? Leugnet oder verhamlost diese widerlichen Verbrechen.
Wie gesagt: Stellt es euch einfach mal in der umgekehrten Form vor."
n	"lol...Geschlechterpolitik in Zoologischen Gärten...
Geht es noch abgedrehter ?
Und was hat das mit Naturwissenschaft oder Biologie zu tun, wenn Ideologen ihre Weltsicht ins Tierreich tragen wollen?
Mann oh mann,es zeigt sich doch immer deutlicher, dass die Ideologisierung der Wissenschaft via Gendergedöns und Queerverirrungen die seltsamsten und abstrusesten Blüten treibt...
Dass für solch Unsinn vermutlich auch noch öffentliche Gelder fliessen ist in der heutigen Lage, wo jegliche finanziellen Mittel an unzähligen anderen Stellen wirklich benötigt werden, eigentlich ein Skandal."
n	"Ich frage mich, wozu wir bei DSK überhaupt das ganze Brimborium mit Richter, Anklage, Verfahren, etc. pp. überhaupt machen, wenn die Autorin doch offensichtlich die Weisheit mit Löffeln gefressen hat? Wie klar hier dargestellt wird, dass DSK ein Täter ist, ist mir völlig unbegreiflich. Da will jemand offensichtlich nicht wahrhaben, dass etwas nicht in ihr Weltschema passt.
Ihre Darstellung hat nichts, aber auch gar nichts mit Feminismus zu tun, sondern ist Männerhass. DSK muss anscheinend der Täter sein, weil er halt ein böser Mann ist. Aber ich kann gegen Sexismus, Ausbeutung von Frauen und für Gleichberechtigung sein, und trotzdem ein faires Verfahren für DSK einfordern. Ob er es jetzt war oder nicht vermag ich nicht zu veurteilen - Und genausowenig sollte dies die Autorin.
Ich schließe mich Irene an und frage mich, warum man kleinen Kindern Filme mit expliziter Gewalt zumutet? Das ist nicht angemessen, und das sage ich als liberal denkender Mensch. Im Übrigen ist auch dieses Filmbeispiel völlig daneben, kennt es doch nur Schwarz-Weiß. Nur um ihr Bild mal zu vervollständigen: Ich kenne auch Männer, die sich bei solchen Szenen ekeln. Und ich kenne Frauen, die dies nicht tun. Sowieso ist ihre Stichprobe viel zu klein und subjektiv ausgewählt, um irgendwie relevant oder aussagekräftig zu sein. Und die implizite Schlussfolgerung, dass Männer wohl gefühllos gegenüber sexueller Gewalt wären, setzt dem Ganzen die Krone auf: Vielleicht können die entsprechenden Personen einfach besser zwischen Fiktion und Realität unterscheiden? Genauso wie ich bei Bambi nicht weine, bei ""Stirb langsam"" nicht den Drang verspüre Terroristen zu jagen und bei ""E-Mail für dich"" nicht dahinschmelze, so habe ich auch bei solchen Szenen keine so starke emotionale Verbindung dazu. Natürlich verlangen gewisse Filme einem etwas ab, aber manche Leute nehmen sich das halt mehr zu Herzen und manche weniger. Dies kann man im Übrigen auch trainieren, fragen sie mal Ärzte. Die können nämlich ihre Bilder auch nicht alle so aufnehmen, wie sie es zu tun scheinen.
An statt die Welt in Mann und Frau zu teilen, sollte die Autorin die Menschen mal lieber als das betrachten, was sie sind: Menschen."
n	"Ihr veröffentlicht das ohnehin nicht, aber was soll's...
So wie ihr das macht, wird es einfach nix, weil ihr die Schuld für euer eigenes Versagen IMMER wo anders sucht - bei den bösen Männern.
Bequem, aber eben unzutreffend.
Ach, eigentlich ist es aussichtslos. Man kann euch einfach nicht klar machen, wie der Hase läuft, man kann es so gut meinen, wie man will. Man wird dann bestenfalls als gönnerhaft hingestellt. DAS geht immer.
Mein Tipp: Kriegt mal irgendwas eigenständig auf die Reihe, macht vernünftige Mucke, gründet mit guten Ideen gute Unternehmen, dann klappt das auch mit der Emanzipation.
Aber ihr kriegt das eh nie hin. Zum Kotzen ist das, ihr kriegt es einfach nicht hin, man kann machen, was man will. Und wenn man euch das erläutern will, wird man gemobbt.
Die Emanzipation der Frau hat es nie gegeben und es wird sie auch nie geben. Und das ist euer Verdienst.
Ich nehme Frauen nicht mehr für voll, seitdem ich bei euch mitlese.
Also, ab auf hatr.org damit, aber erwartet bitte nicht, dass euch jemand deswegen für voll nimmt.
Ihr kapiert es nicht, aber alle anderen..."
n	"Sooo lächerlich, fast schon amüsant....
Und da fragen sich einige Feministinnen und Genderistas, warum man sich über diese nur noch mokiert und nicht mehr als seriös betrachtet....
Tssss...
Quoten und omnipräsente und alleinige Frauenförderung(fempamping(gerade ausgedacht, wird wohl das Wort des Jahres ;) )), das ist echter Sexismus!!
Dieser Kulturkrieg, diese indoktrinierende Pseudowissenschaftlichkeit der Genderistas hat etwas semi-faschistisches, da ja nur die eigenen Ansichten und Meinung als absolute Wahrheiten gelten und allen Menschen top-down aufgezwungen werden sollen, bevorzugt in einer undemokratischen Art und Weise !
Haua ha..!
Guten Rutsch!"
n	"Netter Film, aber was ist die Konsequenz?
Vielleicht habe ich ja die Botschaft des Films nicht verstanden, aber irgendwie glaube ich nicht, daß ein Plakat mit einem Bild von mir (oder eines Afrikaners/Südamerikaners/Osteuropäers) mit dem 90cm-Flachbildschirm und MacBook im Hintergrund und dem Slogan:
""Dipl-Biol. XY, z. Zt. arbeitslos
Spenden Sie für Arbeitslose!""
irgendwie nicht SOOO zieht wie die ""klassischen"" Motive. Auch der Spruch:
""Spenden Sie, damit wir für die deutschen Verbrechen in Deutsch-Südwest-Afrika Reparationen leisten können!""
wird meiner Meinung nach nicht umbedingt das Herz (und damit die Geldbörse - machen wir uns nichts vor) der Menschen berühren.
Wenn man also der Meinung ist, daß man ruhig auf 80% der Spenden verzichten kann, um sich ""politisch korrekt"" zu verhalten, dann soll man das machen. Ich glaube nicht, daß das für die Projekte zielführend ist."
n	"Das mit dem Nazi kam ja wegen dem tollen Adler mit dem Hakenkreuz in meinem letzten Post. Ich finde viel schlimmer, daß diese Funz einfach nur dieses Symbol sieht und ausrastet. Diesen Geisteszustand muß man sich mal vorstellen. Man kann ja ruhig mal ein paar Zeilen Text lesen. Nicht das geringste Interesse.
Ich habe übrigens gerade eben noch mal darüber nachgedacht, in was für einem kranken Zustand man sein muß, um Christians berühmten Kommentar so mißverstehen und dämonisieren zu können. Und auch die jetzt aktuellen Kommentare von jj und Paul."
n	"""Dein Kommentar macht dann wenig Sinn, wenn Du mit „Schwule Männer sind Männer, asexuelle Männer sind auch Männer, impotente Männer sind solche und für Frauen gilt selbstverständlich das selbe.“ antwortest."" Ich hätte für dich schreiben sollen: Lesbische Frauen sind Frauen, bi und cis und hetero Frauen sind auch Frauen. Mein Männer-Beispiel hat dir eine Abstraktionsleistung abverlangt, die du nicht zu erbringen in der Lage bist. Das tut mir sehr leid. Da geht es mir so wie ""Xena"", irgendwie schaffe ich es nie, einen Text zu schreiben, der niemandes Verständnisvermögen überfordert und du sahst dich veranlasst, mit einer Analogie für 10-Jährige zu erläutern, was du nicht verstanden hattest. So, nun nochmal zum Mitschreiben: Ich kann schreiben, wie du hier siehst. Besser gesagt liest: es ist ""lesen"" gemeint, denn sehen kann das hier ja auch jemand, der nicht lesen kann. nur damit es nicht wieder zu Missverständnissen kommt, verstehst du, was ich meine? Wo ich nun also schreiben kann, kann ich logischerweise auch lesen. Ich haben das EP sehr wohl verstanden. Da mach dir bitte keine Sorgen. Vielen Dank, du .."
p	"Das war übertrieben.
Aber zumindest männliche Homo Bezihungen sind unnormal
seit 2000 jahren ist das unnormal
warum soll das jetzt ok sein?
ich hab nix gegen homos und sexualität ist eine sahce aber heiraten ist was ganz anderes
das ist doch gegen die natur
Gott hätte Männer klingen in den arsch wachsen lassen sollen
Aber nicht mal er wäre auf so kranken sachen gekommen wioe die homos"
n	Wenn es so kranke Machwerke wie Bibel, Koran und Thora gibt, die alle respektieren und deren Anhänger für voll nehmen, dann ist es auch klar das ein Teil der Gläubigen völlig frei dreht und jedes Wort für bare Münze nimmt. An solchen Stellen kann jede feministische Bewegung nurnoch aufgeben, denn es handelt sich um schlichtweg Irre die ihren Lebenssinn im Studium eines Märchenbuchs finden, nur Aufklärung über religiöse Lügen kann helfen, die Gleichberechtigung geht mit dieser einher. Orthodoxie ist schon von ihrer Logik her nicht reformierbar.
n	"Ich habe schon im Netz gesucht, ich finde absolut gar nichts. Da sich Eure ganze Bewegung eigentlich nur auf diese Statistik stützt, müsste sie doch ziemlich bekannt und verbreitet sein?
Das N-Wort bedeutete vor seiner Umwandlung zum Schimpfwort einfach ""schwarz"".
Es ging mir darum, den Unterschied aufzuzeigen zwischen der sinnvollen Absicht ein ursprünglich neutrales Wort, das missbraucht wurde, zurückzuclaimen und Rassisten somit ihre Macht zu nehmen, und der sinnlosen Absicht, ein nichtneutrales Wort mit ausschließlich negativer Bedeutung(schlampig kann im Gegensatz zu locker etc. niemals neutral sein) zu claimen.
Ich denke ich habe in Deinem Text alles verstanden und gelesen, nur über Slutwalk bisher so gut wie nichts, da hast du recht.
Die Definition von Schlampe ist für mich, dass eine Frau bzw. ein Mann die Kontrolle, Ordnung, Selbstbestimmung über ihr/sein Sexualleben verloren hat und demzufolge triebhaft/suchtbestimmt handelt.
Ich habe aufgezeigt, wie sehr sich die derzeitige Form dieses Slutwalks von der Idealform unterscheidet. Der schwarze Humor besteht darin, dass das Vergewaltigunsopfer bei einer Demonstration gegen den gesellschaftlichen Umgang mit Vergewaltigungsopfern und Vergewaltigern mit allem gerechnet hat, aber bestimmt nicht mit der Fixierung auf das Recht sexueller Selbstbestimmung von Menschen in Unterwäsche. Das soll bildlich zeigen, wie absurd und nicht zielführend ich die Aufmachung finde. Es sind zuviele Menschen involviert, die zu viele verschiedene Ziele haben, die nicht viel miteinander zu tun haben."
